question_name|answers|exam_type|title|raw_question|processed_question|raw_correct_answer|processed_correct_answer
Câu 50|A. Phóng thành công tên lửa đạn đạo.B. Chế tạo thành công bom nguyên tử.C. Phóng thành công vệ tinh nhân tạo.D. Phóng tàu vũ trụ đưa I. Gagarin bay vòng quanh trái đất.|exam grade 12|CÂU HO|. Năm 1961, Liên Xô đạt được thành tựu gì dưới đây trong lĩnh vực khoa học - kĩ thuật?|năm 1961 liên xô đạt được thành_tựu gì dưới đây trong lĩnh_vực khoa_học kĩ_thuật|D. Phóng tàu vũ trụ đưa I. Gagarin bay vòng quanh trái đất.|phóng tàu vũ_trụ đưa i gagarin bay vòng_quanh trái_đất
Câu 51|A. bảo vệ hoà bình thế giới. B. đối đầu với các nước Tây Âu.C. muốn làm bạn với tất cả các nước.D. quan hệ chặt chẽ với các nước XHCN.                                                                                                                                                                                                         |exam grade 12|CÂU HO|. Chính sách đối ngoại của Liên Xô thực hiện từ 1950 đến nửa đầu những năm 70 của thế kỷ XX nhằm|chính_sách đối_ngoại của liên xô thực_hiện từ 1950 đến nửa đầu những năm 70 của thế_kỷ xx nhằm|A. bảo vệ hoà bình thế giới.|bảo_vệ hoà_bình thế_giới
Câu 52|A. ngã về phương Tây.                                                                                                                                                                                                      B. thực hiện chính sách hòa bình trung lập.C. phát triển quan hệ với các nước châu Á, châu Phi.D. khôi phục và phát triển mối quan hệ với các nước Tây Âu.|exam grade 12|CÂU HO|. Chính sách đối ngoại không được như mong muốn của Liên bang Nga từ năm 1991 đến năm 2000 là|chính_sách đối_ngoại không được như mong_muốn của liên_bang nga từ năm 1991 đến năm 2000 là|A. ngã về phương Tây.|ngã về phương tây
Câu 53|A. 5 năm.             B. 4 năm 3 tháng.          C. 4 năm 8 tháng.     D. 4 năm 9 tháng.|exam grade 12|CÂU HO|. Kế hoạch 5 năm khôi phục kinh tế của Liên Xô đã hoàn thành trong thời gian|kế_hoạch 5 năm khôi_phục kinh_tế của liên xô đã hoàn_thành trong thời_gian|B. 4 năm 3 tháng.|4 năm 3 tháng
Câu 54|A. công nghiệp nhẹ.                   B. công nghiệp nặng.C. công nghiệp vũ trụ.                D. sản xuất nông nghiệp.|exam grade 12|CÂU HO|. Đến đầu những năm 70 của thế kỉ XX, Liên Xô đã đi đầu trong lĩnh vực|đến đầu những năm 70 của thế_kỉ xx liên xô đã đi đầu trong lĩnh_vực|C. công nghiệp vũ trụ.|công_nghiệp vũ_trụ
Câu 55|A.  Phóng thành công vệ tinh nhân tạo.B. Chế tạo thành công bom nguyên tử.C. Thực hiện được nhiều kế hoạch dài hạn.D. Phóng thành công tàu vũ trụ bay vòng quanh trái đất.|exam grade 12|CÂU HO|. Năm 1949, Liên Xô đạt thành tựu nổi bật nào dưới đây?|năm 1949 liên xô đạt thành_tựu nổi_bật nào dưới đây|B. Chế tạo thành công bom nguyên tử.|chế_tạo thành_công bom nguyên_tử
Câu 56|A. đứng thứ hai thế giới.B. gấp đôi mức trước chiến tranh thế giới.C. đạt mức trước chiến tranh thế giới thứ hai.D. tăng 73% so với trước Chiến tranh thế giới thứ hai.|exam grade 12|CÂU HO|. Sản xuất nông nghiệp của Liên Xô năm 1950 đã|sản_xuất nông_nghiệp của liên xô năm 1950 đã|C. đạt mức trước chiến tranh thế giới thứ hai.|đạt mức trước chiến_tranh thế_giới thứ hai
Câu 57|A. Cộng hòa.                                B. Công hòa liên bang.C. Nền Quân chủ Lập hiến.       D. Liên bang Xã hội chủ nghĩa.|exam grade 12|CÂU HO|. Thể chế chính trị của Liên bang Nga từ sau năm 1991 là|thể_chế chính_trị của liên_bang nga từ sau năm 1991 là|B. Công hòa liên bang.|công hòa liên_bang
Câu 58|A. Chế tạo thành công bom nguyên tử.B.  Là nước đầu tiên phóng thành công tàu vũ trụ có người lái. C.  Trở thành cường quốc công nghiệp đứng thứ hai trên thế giới. D.  Là nước đầu tiên phóng thành công vệ tinh nhân tạo của Trái Đất.  |exam grade 12|CÂU HO|. Thành tựu cơ bản mà Liên Xô đạt được trong giai đoạn 1950 – 1973 là gì?|thành_tựu cơ_bản mà liên xô đạt được trong giai_đoạn 1950 – 1973 là gì|C.  Trở thành cường quốc công nghiệp đứng thứ hai trên thế giới.|trở_thành cường_quốc công_nghiệp đứng thứ hai trên thế_giới
Câu 59|A. Phá thế độc quyền vũ khí hạt nhân của Mĩ.B. Làm giảm uy tín của Mĩ trên trường quốc tế.C. Buộc Mĩ phải thực hiện chiến lược toàn cầu.D. Buộc Mĩ phát động “Chiến tranh lạnh” chống Liên Xô.|exam grade 12|CÂU HO|. Ý nghĩa cơ bản việc Liên Xô chế tạo thành công bom nguyên tử (1949) là gì?|ý_nghĩa cơ_bản việc liên xô chế_tạo thành_công bom nguyên_tử 1949 là gì|A. Phá thế độc quyền vũ khí hạt nhân của Mĩ.|phá thế độc_quyền vũ_khí hạt_nhân của mĩ
Câu 60|A. viện trợ cho các nước xã hội chủ nghĩa Đông Âu.B. tiếp tục xây dựng cơ sở vật chất – kĩ thuật của chủ nghĩa xã hội.C. xây dựng khối Chủ nghĩa xã hội vững mạnh, đối trọng với Mĩ và Tây ÂuD. xây dựng hợp tác hóa nông nghệp và quốc hữu hóa nền công nghiệp quốc gia.|exam grade 12|CÂU HO|. Nhiệm vụ trọng tâm của các kế hoạch dài hạn ở Liên Xô từ 1950 đến những năm 1970 là|nhiệm_vụ trọng_tâm của các kế_hoạch dài_hạn ở liên xô từ 1950 đến những năm 1970 là|B. tiếp tục xây dựng cơ sở vật chất – kĩ thuật của chủ nghĩa xã hội.|tiếp_tục xây_dựng cơ_sở vật_chất – kĩ_thuật của chủ_nghĩa xã_hội
Câu 61|A. Trật tự hai cực Ianta sụp đổ.B. Trật tự hai cực Ianta bị xói mòn.C. Trật tự hai cực Ianta mâu thuẫn gay gắt.D. Liên Xô và Mỹ đã diễn ra nhiều cuộc gặp gỡ cấp cao.|exam grade 12|CÂU HO|. Năm 1991 đã diễn ra sự kiện lịch nào dưới đây?|năm 1991 đã diễn ra sự_kiện lịch nào dưới đây|A. Trật tự hai cực Ianta sụp đổ.|trật_tự hai cực ianta sụp_đổ
Câu 62|A. Mĩ                B. Liên Xô.              C. Nhật Bản.       D. Trung Quốc.|exam grade 12|CÂU HO|. Nước nào sau đây đã mở đầu kỉ nguyên chinh phục vũ trụ của loài người?|nước nào sau đây đã mở_đầu kỉ_nguyên chinh_phục vũ_trụ của loài_người|B. Liên Xô.|liên_xô
Câu 63|A. Liên Xô trở thành cường quốc công nông nghiệp.B. Liên Xô chuyển từ nền kinh tế công nghiệp sang nông nghiệp.C. Liên Xô chuyển từ nền kinh tế nông nghiệp sang công nghiệp.D. Liên Xô trở thành cường quốc công nghiệp thứ hai thế giới (sau Mĩ).|exam grade 12|CÂU HO|. Giai cấp công nhân ở Liên Xô thời kì (1950 – 1970) chiếm hơn 55% số người lao động trong cả nước đã chứng tỏ|giai_cấp công_nhân ở liên xô thời_kì 1950 – 1970 chiếm hơn 55 số người lao_động trong cả nước đã chứng_tỏ|C. Liên Xô chuyển từ nền kinh tế nông nghiệp sang công nghiệp.|liên xô chuyển từ nền kinh_tế nông_nghiệp sang công_nghiệp
Câu 64|A. giai đoạn 1945 – 1950.                      B. giai đoạn 1950 – 1973.C. giai đoạn 1973 – 1991.                      D. giai đoạn 1991 – 2000.|exam grade 12|CÂU HO|. Vị thế quốc tế của Liên Xô được nâng cao trên trường quốc tế trong|vị_thế quốc_tế của liên xô được nâng cao trên trường quốc_tế trong|B. giai đoạn 1950 – 1973.|giai_đoạn 1950 – 1973
Câu 65|A. xã hội tương đối ổn định.B. xung đột giữa các tôn giáo.C. chủ nghĩa khủng bố hoạt động mạnh.D. tranh chấp giữa các đảng phái và xung đột sắc tộc.|exam grade 12|CÂU HO|. Khó khăn lớn nhất của Liên bang Nga (1991-2000) là|khó_khăn lớn nhất của liên_bang nga 19912000 là|D. tranh chấp giữa các đảng phái và xung đột sắc tộc.|tranh_chấp giữa các đảng_phái và xung_đột sắc_tộc
Câu 66|A. Tinh thần tự lực tự cường.                    B. Những tiến bộ khoa học kĩ thuật.                C. Tài nguyên thiên nhiên phong phú.      D. Sự hợp tác giữa các nước Chủ nghĩa xã hội. |exam grade 12|CÂU HO|. Nhân tố cơ bản nào dưới đây giúp Liên Xô hoàn thành công cuộc khôi phục kinh tế 1946 - 1950? |nhân_tố cơ_bản nào dưới đây giúp liên xô hoàn_thành_công_cuộc khôi_phục kinh_tế 1946 1950|A. Tinh thần tự lực tự cường.|tinh_thần tự_lực tự_cường
Câu 67|A. chậm sửa đổi trước những biến động của tình hình thế giới.B. xây dựng mô hình về Chủ nghĩa xã hội chưa đúng đắn và chưa phù hợp.C. sự tha hoá về phẩm chất chính trị và đạo đức cách mạng của một số lãnh đạo.   D. hoạt động chống phá của các thế lực chống Chủ nghĩa xã hội trong và ngoài nước. |exam grade 12|CÂU HO|. Nguyên nhân cơ bản dẫn đến sự khủng hoảng và sụp đổ của chế độ Chủ nghĩa xã hội ở Liên Xô và Đông Âu là|nguyên_nhân cơ_bản dẫn đến sự khủng_hoảng và sụp_đổ của chế_độ chủ_nghĩa xã_hội ở liên xô và đông âu_là|A. chậm sửa đổi trước những biến động của tình hình thế giới.|chậm sửa_đổi trước những biến_động của tình_hình_thế_giới
Câu 68|A. Nga tiếp tục giữ vai trò là một đối trọng về quân sự với Mĩ.B. Ủy viên thường trực tại Hội đồng Bảo an Liên hợp quốc.C. Nga tiếp tục giữ vững địa vị của một cường quốc Âu - Á.D. Nga không giữ vai trò chủ yếu trong việc duy trì hòa bình và an ninh thế giới.|exam grade 12|CÂU HO|. Vai trò địa vị quốc tế của Liên bang Nga sau khi Liên Xô tan rã là gì?|vai_trò địa_vị quốc_tế của liên_bang nga sau khi liên xô tan_rã là gì|B. Ủy viên thường trực tại Hội đồng Bảo an Liên hợp quốc.|ủy_viên thường_trực tại hội_đồng bảo_an liên_hợp quốc
Câu 69|A. chế tạo thành công bom nguyên tử.B. tổng sản lượng công nghiệp tăng 73%.C. sản xuất nông nghiệp đạt mức trước chiến tranh.D. hoàn thành thắng lợi kế hoạch 5 năm khôi phục kinh tế.|exam grade 12|CÂU HO|. Thắng lợi to lớn nhất của Liên Xô trong công cuộc khôi phục kinh tế (1946-1950) là|thắng_lợi to_lớn nhất của liên xô trong công_cuộc khôi_phục kinh_tế 19461950 là|D. hoàn thành thắng lợi kế hoạch 5 năm khôi phục kinh tế.|hoàn_thành thắng_lợi kế_hoạch 5 năm khôi_phục kinh_tế
Câu 70|A. Công nghiệp nhẹ.                               B. Công nghiệp nặng.C. Công nghiệp dịch vụ.                         D. Công nghiệp quốc phòng.|exam grade 12|CÂU HO|. Ngành công nghiệp nào sau đây được Liên Xô chú trọng để phát triển đất nước sau Chiến tranh thế giới thứ hai?|ngành công_nghiệp nào sau đây được liên xô chú_trọng để phát_triển đất_nước sau chiến_tranh thế_giới thứ hai|B. Công nghiệp nặng.|công_nghiệp_nặng
Câu 71|A. Nâng cao vị trí của nước Nga ở châu Á.B. Nâng cao ảnh hưởng ở các nước Đông Âu.C. Giữ vững địa vị của một cường quốc Âu - Á.D. Nâng cao vị trí của nước Nga trong Hội đồng Bảo an Liên hợp quốc.|exam grade 12|CÂU HO|. Mục tiêu lớn nhất của Tổng thống Nga V. Putin khi lên cầm quyền là gì?|mục_tiêu lớn nhất của tổng_thống nga v putin khi lên cầm_quyền là gì|C. Giữ vững địa vị của một cường quốc Âu - Á.|giữ vững địa_vị của một cường_quốc âu á
Câu 72|A. Làm thất bại “Chiến lược toàn cầu” của Mĩ.B. Khẳng định vai trò lãnh đạo của Đảng cộng sản.C. Khẳng định sự đúng đắn của chủ nghĩa Mác – Lênin.D. Làm cho phong trào cách mạng trên thế giới phát triển.|exam grade 12|CÂU HO|. Công cuộc xây dựng CNXH ở Liên Xô từ những năm 50 đến giữa những năm 70 của thế kỉ XX, có ý nghĩa như thế nào trong quan hệ quốc tế?|công_cuộc xây_dựng cnxh ở liên xô từ những năm 50 đến giữa những năm 70 của thế_kỉ xx có ý_nghĩa như thế_nào trong quan_hệ quốc_tế|A. Làm thất bại “Chiến lược toàn cầu” của Mĩ.|làm thất_bại “ chiến_lược toàn_cầu ” của mĩ
Câu 73|A. dân bầu ra.       B. Hạ viện bầu ra.     C.Thượng viện bầu ra.      D. đại biểu các bang bầu ra.|exam grade 12|CÂU HO|. Theo hiến pháp Liên bang Nga, thì Tổng thống do|theo hiến_pháp liên_bang nga thì tổng_thống do|A. dân bầu ra.|dân bầu ra
Câu 74|A. Cải cách nông nghiệp.B. Cải cách kinh tế triệt để.                                                                                                                                                                                                                            C. Xóa bỏ cơ chế tập trung quan liêu bao cấp.    D. Thực hiện chính sách nhà nước nắm toàn bộ nền kinh tế.                                                                                                                                                                                                                                                   |exam grade 12|CÂU HO|. Bài học kinh nghiệm mà Việt Nam rút ra được từ sự sụp đổ Chủ nghĩa xã hội của  Liên Xô và Đông Âu là gì?|bài_học kinh_nghiệm mà việt nam rút ra được từ sự sụp_đổ chủ_nghĩa xã_hội của liên xô và đông âu là gì|C. Xóa bỏ cơ chế tập trung quan liêu bao cấp.|xóa_bỏ cơ_chế tập_trung quan_liêu bao_cấp
